x1,x2,x3,x4,x5,sum_total
-0.5826468641589455,1.7648137864723203,-2.1223896690626134,0.8561270357012399,-1.0881789457044988,False
2.4894336679547853,0.28939642480193617,0.07894206658519054,0.10058979707240168,-0.5101323963117044,True
2.2850986641304383,-1.0008182768320317,-0.4031195662794256,-0.3208980442774909,1.991363515181228,True
-1.4392647141851351,-2.2297336448062657,2.13886304651369,-1.2422452740757957,3.124152866245985,True
-0.5573884718106119,-2.86218883223329,-1.6248385019617988,2.407536989081941,1.5097731231398472,False
-0.7279430153392787,-0.7575732492689388,1.269269854234449,-1.7436724419249898,1.1286875291916942,False
-1.0289512801986362,-1.6529573380427844,-1.6388649527066885,1.3721338685713105,0.33106376823832373,False
1.4691452591560146,-2.182786765551268,-0.8843850329996421,-3.6005149634827585,0.05395747722516231,False
-0.7485046087195413,1.729571313907814,-3.0435203081368414,1.095433743757333,-1.3608837853846043,False
1.4671557874705359,-2.066867295798253,-0.033344405494226015,-1.4809738476500478,1.6114523968199053,False
-0.020494327298390402,1.5567986163511545,-2.3450169058378716,1.4549998402489286,0.269269811380933,True
-0.043951279583047675,0.9345880128968075,-0.6524025563954357,0.16446853972570163,0.8367105118999779,True
-0.8494900949658167,0.003859674632878507,-2.7133160804615795,0.4619525055164083,0.6607052685348211,False
-0.5375637985946942,-4.016772537602822,1.4240860246769858,1.2080622258441944,1.9021931181871437,False
3.735921765520635,0.27026844584997667,1.8170207142305617,0.9849748378607978,3.1866374247509195,True
0.9793765726777668,-2.3432870231198337,0.6321773511313009,-0.2464958439209567,-0.470249672693865,False
1.0529495669621227,-2.1289512582081076,2.610656259163445,-0.35875952015123214,2.531151455432747,True
-1.6779267489121126,-0.8847479879017139,-2.6327056666181443,0.8064618599041654,1.0716416531149195,False
-0.13282856051607173,1.2415851697577929,1.5086417551492286,-1.5613340867474144,0.6236854087879005,True
-1.0375612357353292,2.4549410692777673,-1.603620276198044,1.7425681710082197,1.2000249898967965,True
